Tree_ID,Address,Town,Tree_Species,Species_Desc,Common_Name,Age_Desc,Height,Spread,Trunk,Actual_Trunk,Condition,Latitude,Longitude
42308,"Estuary Road, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,22cm,Good,53.45274938,-6.183294993
42396,"Estuary Road, Malahide",Malahide,ACPS,Acer pseudoplatanus,Sycamore,Mature,10.1- 15 metres,9 to 12 metres,31cm to 40cm,34cm,Good,53.45404254,-6.18234836
45444,"Seabury Glen, Malahide",Malahide,PRSPA,Prunus serrulata,Japanese Cherry,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,20cm,Good,53.4563719,-6.184059279
45516,"Seabury Glen, Malahide",Malahide,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Good,53.45553195,-6.184223712
46052,"Seabury Lane, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,30cm,Good,53.45133791,-6.181157382
46152,"Seabury Lane, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Young,5.1-10 metres,3 to 6 metres,11cm to 20cm,18cm,Good,53.45193601,-6.182543145
18756,"Oak Avenue, Royal Oak",Santry,PRSPA,Prunus serrulata,Japanese Cherry,Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,21cm,Fair - Poor,53.39823646,-6.238749293
21728,"Hawthorn Park, Swords",Swords South,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,14cm,Good,53.45123346,-6.232770587
602696,"Broadmeadows, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,6 to 9 metres,31cm to 40cm,38cm,Fair to Good,53.46491837,-6.228467927
22600,"Saint Cronan's Lawn, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,6 to 9 metres,31cm to 40cm,40cm,Fair to Good,53.46174099,-6.239405452
22604,"Saint Cronan's Lawn, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,6 to 9 metres,31cm to 40cm,37cm,Fair to Good,53.46162013,-6.239436053
26588,"Naul Hill, Naul",North County,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,7cm,Good,53.58192623,-6.28712046
35132,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Mature,5.1-10 metres,9 to 12 metres,31cm to 40cm,37cm,Fair to Good,53.57881711,-6.107991533
35144,"Strand Street, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,25cm,Fair,53.57844523,-6.107506548
35152,"Strand Street, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,18cm,Fair,53.5782202,-6.107221716
100616,"Sutton Grove, Sutton",Sutton West,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,13cm,Good,53.38829356,-6.135847999
35632,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,Up to 3 metres,11cm to 20cm,12cm,Fair to Good,53.57818918,-6.105949478
36356,"Chapel Close, Balbriggan",Balbriggan,ACPS,Acer pseudoplatanus,Sycamore,Young,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Good,53.61169312,-6.192022763
43124,"Bayside Boulevard South, Sutton",Sutton West,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,19cm,Good,53.3861934,-6.138468193
43128,"Bayside Boulevard South, Sutton",Sutton West,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Fair,53.38613449,-6.138419358
21604,"Hawthorn Park, Swords",Swords South,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,5.1-10 metres,Up to 3 metres,11cm to 20cm,13cm,Fair to Good,53.45104395,-6.230817251
602676,"Broadmeadows, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Mature,15.1-20 metres,9 to 12 metres,41cm - 50cm,45cm,Fair to Good,53.46507031,-6.229557273
23104,"Dakota Avenue, Airways Industrial Estate",Santry,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,5cm,Fair,53.40566474,-6.233629169
26572,"Naul Hill, Naul",North County,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,Up to 5 metres,Up to 3 metres,11cm to 20cm,12cm,Good,53.58189972,-6.286417413
100608,"Sutton Grove, Sutton",Sutton West,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Newly Planted,Up to 5 metres,Up to 3 metres,1cm - 10cm,6cm,Good,53.38815327,-6.135714787
35304,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,9cm,Fair to Good,53.5783317,-6.10629522
35372,"Strand Street, Skerries",Skerries,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,35cm,Good,53.58100303,-6.107217208
35384,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,9cm,Fair to Good,53.5813939,-6.107380335
35636,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Young,5.1-10 metres,Up to 3 metres,11cm to 20cm,12cm,Fair to Good,53.57808184,-6.105895392
3704,"Turvey Avenue, Donabate",Donabate Portra,SOIN,Sorbus intermedia,Swedish Whitebeam,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,18cm,Fair to Good,53.48684252,-6.157271681
500540,"Holmpatrick, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,13cm,Good,53.57635573,-6.105290293
138440,"Porter's Gate Court, Blanchardstown",Huntstown,FREX,Fraxinus excelsior,Common Ash,Semi-Mature,10.1- 15 metres,6 to 9 metres,31cm to 40cm,34cm,Fair to Good,53.38571407,-6.422820341
26224,"Castleview Heights, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,9cm,Good,53.47378867,-6.237986223
32012,"Martine Court, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Good,53.57644352,-6.112528437
35976,"Chapel Gate, Balbriggan",Balbriggan,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Good,53.61122055,-6.190887437
35980,"Chapel Gate, Balbriggan",Balbriggan,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,19cm,Good,53.61098333,-6.190762948
23476,"Constellation Road, Airways Industrial E",Santry,SOXTF,Sorbus x thuringiaca 'Fastigiata',Bastard Service Tree,Semi-Mature,Up to 5 metres,3 to 6 metres,21cm to 30cm,22cm,Fair,53.40600013,-6.236785097
23484,"Constellation Road, Airways Industrial E",Santry,SOXTF,Sorbus x thuringiaca 'Fastigiata',Bastard Service Tree,Semi-Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,18cm,Fair - Poor,53.40590133,-6.236855201
8696,"Fairways, Donabate",Donabate Portra,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Fair to Good,53.48680579,-6.14750134
17480,"Valley View, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,33cm,Fair to Good,53.46120915,-6.242006495
18588,"Oak Avenue, Royal Oak",Santry,ACPL,Acer platanoides,Norway Maple,Newly Planted,5.1-10 metres,6 to 9 metres,11cm to 20cm,20cm,Good,53.40239329,-6.236402476
18644,"Oak Rise, Royal Oak",Santry,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,6 to 9 metres,31cm to 40cm,40cm,Fair to Good,53.40250497,-6.237076457
123288,"Moyclare Close, Baldoyle",Sutton West,TISP,Tilia spp.,Lime,Semi-Mature,5.1-10 metres,Up to 3 metres,11cm to 20cm,17cm,Fair,53.39226478,-6.128504547
19156,"Oak Court, Royal Oak",Santry,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,24cm,Fair to Good,53.40141451,-6.238397386
19172,"Oak Court, Royal Oak",Santry,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,21cm,Fair to Good,53.40134794,-6.237607128
24920,"Orlynn Park, Lusk",Lusk,CRMON,Crataegus monogyna,Hawthorn,Mature,Up to 5 metres,3 to 6 metres,21cm to 30cm,23cm,Fair to Good,53.52241164,-6.165124571
11600,"The Priory, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,13cm,Good,53.49325806,-6.13668764
11604,"The Priory, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,13cm,Good,53.49227366,-6.136447683
11636,"The Priory, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,14cm,Good,53.49200232,-6.135650104
29064,"Ridgewood Avenue, Forrest Great",Swords South,TICO,Tilia cordata,Small-Leafed Lime,Young,5.1-10 metres,3 to 6 metres,21cm to 30cm,22cm,Fair,53.44810526,-6.250033981
32704,"Hillside Gardens, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,23cm,Good,53.57111067,-6.113236209
23572,"Dakota Avenue, Airways Industrial Estate",Santry,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,25cm,Fair,53.40615398,-6.23496185
23580,"Dakota Avenue, Airways Industrial Estate",Santry,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,Up to 5 metres,Up to 3 metres,11cm to 20cm,16cm,Fair,53.40633304,-6.23520226
161064,"Duncarraig, Sutton",Sutton East,TISP,Tilia spp.,Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Fair to Good,53.38036739,-6.097228768
161164,"Duncarraig, Sutton",Sutton East,TISP,Tilia spp.,Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,20cm,Good,53.38045437,-6.097177245
35008,"Strand Street, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,36cm,Fair to Good,53.5770493,-6.106079733
5712,"South Bank, Swords",Swords North,ACPS,Acer pseudoplatanus,Sycamore,Young,5.1-10 metres,3 to 6 metres,11cm to 20cm,18cm,Fair to Good,53.46764605,-6.223685776
18472,"Milesian Lawn, Swords",Swords East,ACPL,Acer platanoides,Norway Maple,Semi-Mature,10.1- 15 metres,6 to 9 metres,31cm to 40cm,35cm,Fair to Good,53.45159258,-6.207291057
118344,"Glenville Avenue, Blanchardstown",Blanchardstown,PRSPA,Prunus serrulata,Japanese Cherry,Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,38cm,Fair,53.3819954,-6.387367072
19160,"Oak Court, Royal Oak",Santry,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,25cm,Fair,53.40140243,-6.2381758
19176,"Oak Court, Royal Oak",Santry,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,27cm,Fair to Good,53.40132956,-6.23739693
8220,"Beaverbrook, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,8cm,Good,53.49544764,-6.146271188
24932,"Orlynn Park, Lusk",Lusk,CRMON,Crataegus monogyna,Hawthorn,Semi-Mature,Up to 5 metres,3 to 6 metres,1cm - 10cm,9cm,Good,53.52244581,-6.164780643
11620,"The Priory, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,15cm,Good,53.49207955,-6.136095608
11640,"The Priory, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,15cm,Good,53.49199448,-6.135429845
16800,"Swords Manor Court, Swords",Swords North,ACCA,Acer campestre,Field Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,23cm,Good,53.46194502,-6.243863849
17460,"Valley View, Swords",Swords North,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,20cm,Fair,53.46186099,-6.241804881
32808,"Miller's Lane, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,19cm,Good,53.57135611,-6.114599691
23716,"Dakota Avenue, Airways Industrial Estate",Santry,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,20cm,Poor,53.40730464,-6.235033443
500500,"The Kybe, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,10cm,Poor,53.57576777,-6.104876178
500520,"The Kybe, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,14cm,Poor,53.57600929,-6.105027528
26356,"Old Town Hall, Oldtown",North County,SOXTF,Sorbus x thuringiaca 'Fastigiata',Bastard Service Tree,Newly Planted,5.1-10 metres,3 to 6 metres,11cm to 20cm,19cm,Fair to Good,53.51962558,-6.316555058
160000,"Carrickbrack Heath, Sutton",Sutton East,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,9cm,Good,53.37899521,-6.097727015
160192,"Carrickbrack Heath, Sutton",Sutton East,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,17cm,Good,53.37933484,-6.098247645
160200,"Carrickbrack Heath, Sutton",Sutton East,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,4cm,Good,53.37909719,-6.097652734
19212,"Brookdale Lawns, Swords",Swords South,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,13cm,Fair - Poor,53.45333054,-6.245715164
26680,"Castleview Crescent, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,15cm,Good,53.4706704,-6.235349113
26444,"Old Town Hall, Oldtown",North County,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,15cm,Good,53.52088847,-6.316504959
22620,"Saint Cronan's Lawn, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,9 to 12 metres,31cm to 40cm,36cm,Good,53.46124882,-6.239874236
23092,"Dakota Avenue, Airways Industrial Estate",Santry,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,6 to 9 metres,11cm to 20cm,18cm,Good,53.40562398,-6.233467549
23100,"Dakota Avenue, Airways Industrial Estate",Santry,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,6 to 9 metres,11cm to 20cm,16cm,Good,53.40565831,-6.233565224
23116,"Dakota Avenue, Airways Industrial Estate",Santry,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,Up to 5 metres,Up to 3 metres,11cm to 20cm,16cm,Good,53.40570483,-6.233745103
100620,"Sutton Grove, Sutton",Sutton West,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,19cm,Good,53.38835812,-6.135907559
27944,"Ridgewood Green, Swords",Swords South,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,12cm,Good,53.4459929,-6.2481641
35260,"Strand Street, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,17cm,Fair,53.57708818,-6.105630312
35300,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,8cm,Fair to Good,53.57823325,-6.106303397
35544,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,28cm,Good,53.58116856,-6.107069677
36368,"Chapel Close, Balbriggan",Balbriggan,ACPS,Acer pseudoplatanus,Sycamore,Young,5.1-10 metres,6 to 9 metres,11cm to 20cm,19cm,Good,53.61191452,-6.192087041
32060,"Martine Court, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Fair to Good,53.57619816,-6.112480489
26672,"Castleview Crescent, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Good,53.47088651,-6.235275833
22880,"Saint Andrew's Park, Swords",Swords North,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,9cm,Fair,53.46652737,-6.235956427
161076,"Duncarraig, Sutton",Sutton East,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,19cm,Fair to Good,53.3805782,-6.097656113
8420,"Fairways, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Newly Planted,Up to 5 metres,Up to 3 metres,1cm - 10cm,3cm,Good,53.48712362,-6.147344046
8432,"Fairways, Donabate",Donabate Portra,TICO,Tilia cordata,Small-Leafed Lime,Newly Planted,Up to 5 metres,Up to 3 metres,1cm - 10cm,3cm,Poor,53.48726829,-6.147337737
8776,"Ormond View, Swords",Swords North,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,26cm,Fair,53.46172433,-6.246255215
9168,"Seabury Park, Malahide",Malahide,ACPLS,Acer platanoides 'Crimson Sentry',Norway Maple,Young,5.1-10 metres,3 to 6 metres,11cm to 20cm,15cm,Good,53.45442312,-6.185741326
42388,"Estuary Road, Malahide",Malahide,PLXA,Platanus x acerifolia,London Plane,Young,5.1-10 metres,6 to 9 metres,1cm - 10cm,10cm,Good,53.45381451,-6.182575045
44420,"Seabury Meadows, Malahide",Malahide,SOARI,Sorbus aria,Whitebeam,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,23cm,Good,53.45555381,-6.186874504
44444,"Seabury Meadows, Malahide",Malahide,SOARI,Sorbus aria,Whitebeam,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,29cm,Good,53.45561018,-6.186539374
326820,"The Moorings, Malahide",Malahide,TRKHA,Corylus colorna,Turkish hazel,Young,5.1-10 metres,Up to 3 metres,1cm - 10cm,9cm,Fair to Good,53.44943035,-6.143728597
175220,"Kenure Crescent, Rush",Rush,ULSP,Ulmus spp.,Elm,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,22cm,Good,53.52995836,-6.098327362
159832,"Offington Court, Sutton",Sutton East,TRKHA,Corylus colorna,Turkish hazel,Newly Planted,Up to 5 metres,Up to 3 metres,1cm - 10cm,4cm,Good,53.38233589,-6.093970997
127156,"Lambourne Avenue, Blanchardstown",Blanchardstown,CABEF,Carpinus betulus 'Fastigiata',Hornbeam,Newly Planted,Up to 5 metres,Up to 3 metres,1cm - 10cm,4cm,Good,53.38253412,-6.414119568
24688,"Clonard Court, Balbriggan",Balbriggan,ACPLC,Acer platanoides 'Crimson King',Norway Maple,Semi-Mature,5.1-10 metres,6 to 9 metres,11cm to 20cm,20cm,Good,53.60716336,-6.188153005
192472,Elmgreen Golf Centre,Elmgreen Dunsin,ACPS,Acer pseudoplatanus,Sycamore,Mature,15.1-20 metres,9 to 12 metres,over 61cm,70cm,Fair to Good,53.38424298,-6.350006206
192476,Elmgreen Golf Centre,Elmgreen Dunsin,FASY,Fagus sylvatica,Common Beech,Mature,15.1-20 metres,Over 12 metres,over 61cm,108cm,Good,53.38693562,-6.349907438
18476,"Milesian Lawn, Swords",Swords East,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,28cm,Fair to Good,53.45165405,-6.207297799
18480,"Milesian Lawn, Swords",Swords East,ACPL,Acer platanoides,Norway Maple,Semi-Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,28cm,Fair,53.45172232,-6.207307719
123244,"Moyclare Close, Baldoyle",Sutton West,TISP,Tilia spp.,Lime,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,12cm,Good,53.39202447,-6.127799365
32828,"Miller's Lane, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,31cm,Good,53.57151281,-6.113475999
23568,"Dakota Avenue, Airways Industrial Estate",Santry,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,26cm,Fair,53.40618035,-6.235043317
23720,"Dakota Avenue, Airways Industrial Estate",Santry,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,15cm,Poor,53.40727364,-6.235015478
159572,"Offington Lawn, Sutton",Sutton East,PRCE,Prunus cerasifera,Myrobalan Plum,Newly Planted,Up to 5 metres,Up to 3 metres,1cm - 10cm,4cm,Good,53.38358278,-6.09332052
255400,"Hawthorn Park, Swords",Swords South,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,18cm,Fair - Poor,53.45157385,-6.231799766
161176,"Duncarraig, Sutton",Sutton East,TISP,Tilia spp.,Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Good,53.38071716,-6.097697558
35004,"Strand Street, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,21cm,Fair,53.57692088,-6.105869865
35048,"Strand Street, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,26cm,Fair,53.57863156,-6.10804935
8928,"Seabury Park, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,25cm,Good,53.4542751,-6.185964582
43148,"Bayside Boulevard South, Sutton",Sutton West,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,18cm,Good,53.38633994,-6.138720482
8916,"Seabury Park, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Good,53.4541208,-6.185987573
8924,"Seabury Park, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,6 to 9 metres,31cm to 40cm,34cm,Good,53.45422267,-6.185974044
9164,"Seabury Park, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,21cm,Good,53.4545883,-6.1857123
624488,"Saint Columcille's Drive, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,3 to 6 metres,21cm to 30cm,28cm,Good,53.45977262,-6.217839652
42284,"Estuary Road, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,10.1- 15 metres,3 to 6 metres,21cm to 30cm,25cm,Good,53.45334946,-6.182721675
42300,"Estuary Road, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,21cm,Good,53.45301639,-6.183037297
242432,Corduff Park,Mulhuddart,MACRO,Cupressus macrocarpa,Monterey Cypress,Mature,> 20.1 metres,6 to 9 metres,over 61cm,91cm,Fair,53.39876275,-6.379541597
24780,"Clonard Court, Balbriggan",Balbriggan,ACPLC,Acer platanoides 'Crimson King',Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Good,53.60745095,-6.187515454
25508,"Orlynn Park, Lusk",Lusk,ACPLC,Acer platanoides 'Crimson King',Norway Maple,Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,24cm,Good,53.52411637,-6.162135003
